id,postcode,locality,state,,lat,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
16117,6251,NEWLANDS,WA,115.888662,-33.682661,50103101812,Wilga West,501031018,Donnybrook - Balingup,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.6699137,115.8773987,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,2,2,51,Inner Regional Australia,5,5,Forrest,222.7772217,W2,PHN503,Country WA,Donnybrook-Balingup,52870,Forrest,Rural,55706,Warren-Blackwood (South West)
16118,6252,MULLALYUP,WA,115.956731,-33.748279,50103101812,Wilga West,501031018,Donnybrook - Balingup,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.7520336,115.9586253,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,2,2,51,Inner Regional Australia,5,5,Forrest,136.5938873,W2,PHN503,Country WA,Donnybrook-Balingup,52870,Forrest,Rural,55706,Warren-Blackwood (South West)
16119,6253,BALINGUP,WA,116.03654,-33.773937,50103101812,Wilga West,501031018,Donnybrook - Balingup,BALINGUP LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.7866128,115.9844338,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,2,2,51,Inner Regional Australia,5,5,Forrest,,W2,PHN503,Country WA,Donnybrook-Balingup,52870,Forrest,Rural,55706,Warren-Blackwood (South West)
16120,6253,GRIMWADE,WA,116.03654,-33.773937,50103101812,Wilga West,501031018,Donnybrook - Balingup,BALINGUP LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.7006812,116.0518433,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,2,2,51,Inner Regional Australia,5,5,Forrest,,W2,PHN503,Country WA,Donnybrook-Balingup,52870,Forrest,Rural,55706,Warren-Blackwood (South West)
16121,6253,SOUTHAMPTON,WA,116.03654,-33.773937,50103101812,Wilga West,501031018,Donnybrook - Balingup,BALINGUP LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.8449637,115.9214739,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,2,2,51,Inner Regional Australia,5,5,Forrest,,W2,PHN503,Country WA,Donnybrook-Balingup,52870,Forrest,Rural,55706,Warren-Blackwood (South West)
16122,6254,GREENBUSHES,WA,116.072643,-33.844406,50103101707,North Greenbushes,501031017,Bridgetown - Boyup Brook,GREENBUSHES LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.8567992,116.0532266,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840,Forrest,,55706,Warren-Blackwood (South West)
16123,6254,NORTH GREENBUSHES,WA,116.072643,-33.844406,50103101707,North Greenbushes,501031017,Bridgetown - Boyup Brook,GREENBUSHES LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.8182505,116.0548039,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840,Forrest,,55706,Warren-Blackwood (South West)
16124,6255,BENJINUP,WA,116.155378,-33.971605,50103101718,Bridgetown,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.7970213,116.2742488,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,173.0329742,W2,PHN503,Country WA,Boyup Brook,50770,Forrest,,55706,Warren-Blackwood (South West)
16125,6255,BRIDGETOWN,WA,116.155378,-33.971605,50103101718,Bridgetown,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.9582915,116.1381165,51104,Mid West,511,Western Australia - Outback (South),2,2,52,Outer Regional Australia,5,5,O'Connor,173.0329742,W2,PHN503,Country WA,Boyup Brook,50770,Forrest,,55706,Warren-Blackwood (South West)
16126,6255,CATTERICK,WA,116.155378,-33.971605,50103101718,Bridgetown,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.853563,116.1631314,51104,Mid West,511,Western Australia - Outback (South),3,2,52,Outer Regional Australia,5,5,O'Connor,173.0329742,W2,PHN503,Country WA,Boyup Brook,50770,Forrest,,55706,Warren-Blackwood (South West)
16127,6255,HESTER,WA,116.155378,-33.971605,50103101718,Bridgetown,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.9078256,116.1597364,51104,Mid West,511,Western Australia - Outback (South),3,2,52,Outer Regional Australia,5,5,O'Connor,173.0329742,W2,PHN503,Country WA,Boyup Brook,50770,Forrest,,55706,Warren-Blackwood (South West)
16128,6255,HESTER BROOK,WA,116.155378,-33.971605,50103101718,Bridgetown,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.9080816,116.1066663,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,173.0329742,W2,PHN503,Country WA,Boyup Brook,50770,Forrest,,55706,Warren-Blackwood (South West)
16129,6255,KANGAROO GULLY,WA,116.155378,-33.971605,50103101718,Bridgetown,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.9598494,116.1831222,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,173.0329742,W2,PHN503,Country WA,Boyup Brook,50770,Forrest,,55706,Warren-Blackwood (South West)
16130,6255,WINNEJUP,WA,116.155378,-33.971605,50103101718,Bridgetown,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.9685007,116.3253792,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,173.0329742,W2,PHN503,Country WA,Boyup Brook,50770,Forrest,,55706,Warren-Blackwood (South West)
16131,6256,GLENLYNN,WA,116.166583,-34.052334,50103101719,Yornup,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.0183717,116.152046,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,285.8876038,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840,Forrest,,55706,Warren-Blackwood (South West)
16132,6256,KINGSTON,WA,116.166583,-34.052334,50103101719,Yornup,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.1274891,116.3918671,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,285.8876038,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840,Forrest,,55706,Warren-Blackwood (South West)
16133,6256,MARANUP,WA,116.166583,-34.052334,50103101719,Yornup,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.9533768,116.0254198,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,285.8876038,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840,Forrest,,55706,Warren-Blackwood (South West)
16134,6256,SUNNYSIDE,WA,116.166583,-34.052334,50103101719,Yornup,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.0269469,116.2521686,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,285.8876038,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840,Forrest,,55706,Warren-Blackwood (South West)
16135,6256,WANDILLUP,WA,116.166583,-34.052334,50103101719,Yornup,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.0116106,116.0855344,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,285.8876038,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840,Forrest,,55706,Warren-Blackwood (South West)
16136,6256,YORNUP,WA,116.166583,-34.052334,50103101719,Yornup,501031017,Bridgetown - Boyup Brook,BRIDGETOWN,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.0554543,116.1697739,51104,Mid West,511,Western Australia - Outback (South),3,3,52,Outer Regional Australia,5,5,O'Connor,285.8876038,W2,PHN503,Country WA,Bridgetown-Greenbushes,50840,Forrest,,55706,Warren-Blackwood (South West)
16137,6258,BALBARRUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.2153243,116.2459919,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16138,6258,CROWEA,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.5463186,116.1494687,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16139,6258,DEANMILL,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.2492365,116.0827328,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16140,6258,DIAMOND TREE,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.3352889,116.1110881,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16141,6258,DINGUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.2820648,116.2361495,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16142,6258,DIXVALE,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.2063492,116.0550907,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16143,6258,DONNELLY RIVER,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.0807583,115.9700109,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16144,6258,GLENORAN,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.2294504,115.9547593,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16145,6258,JARDEE,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.318128,116.0626148,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16146,6258,LAKE MUIR,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.4359292,116.503996,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16147,6258,LINFARNE,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.1668611,116.1146107,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16148,6258,MANJIMUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.2491597,116.1437472,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16149,6258,MIDDLESEX,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.3192609,116.1638457,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16150,6258,MORDALUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.300865,116.664299,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16151,6258,NYAMUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,Manjimup,,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.3288,116.306,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16152,6258,PALGARUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.1744319,116.1723378,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16153,6258,PERUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.297097,116.4554492,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16154,6258,QUINNINUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.4335196,116.2222481,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16155,6258,RINGBARK,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.2066037,116.1152152,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16156,6258,SHANNON RIVER MILL,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,Manjimup,,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.8665,116.369,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16157,6258,SMITH BROOK,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.3658174,116.2072358,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16158,6258,UPPER WARREN,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.3612066,116.281642,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16159,6258,WILGARRUP,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.1519439,116.1984451,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16160,6258,YANMAH,WA,116.402179,-34.312823,50103102010,Nannup,501031020,Pemberton,MANJIMUP POST SHOP,Delivery Area,Updated 6-Feb-2020,50901,Albany,509,Western Australia - Wheat Belt,R3,-34.1834866,116.0191084,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,215.8914032,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16161,6260,BEEDELUP,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.3516391,115.9368428,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16162,6260,BIDDELIA,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.2347485,115.7035779,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16163,6260,CALLCUP,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.5914327,115.9145384,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16164,6260,CHANNYBEARUP,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.4054831,115.9754814,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16165,6260,COLLINS,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.4635742,116.107483,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16166,6260,COLLINS SIDING,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,Pemberton,,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.4636,116.107,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16167,6260,EASTBROOK,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.381563,116.0696261,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
16168,6260,LAKE JASPER,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.4164286,115.6691709,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
15879,6260,PEERABEELUP,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.3367372,115.7758149,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
15880,6260,PEMBERTON,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.4432694,116.0369383,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
15881,6260,YEAGARUP,WA,115.860627,-34.438738,50103102014,Pemberton,501031020,Pemberton,PEMBERTON LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.485885,115.9380505,51104,Mid West,511,Western Australia - Outback (South),3,3,53,Remote Australia,5,5,O'Connor,143.2995148,W2,PHN503,Country WA,Nannup,56300,Forrest,Rural,55706,Warren-Blackwood (South West)
15882,6262,BOORARA BROOK,WA,116.141244,-34.706106,50103102007,Northcliffe,501031020,Pemberton,NORTHCLIFFE LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.6761669,116.1786104,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,149.628891,W2,PHN503,Country WA,Manjimup,55180,Forrest,,55706,Warren-Blackwood (South West)
21768,6262,CROWEA,WA,116.1729816,-34.53603099,50103102007,Northcliffe,501031020,Pemberton,WA Country,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.5463,116.149,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,149.628891,W2,PHN503,Country WA,Manjimup,55180,Forrest,,55706,Warren-Blackwood (South West)
15883,6262,MEERUP,WA,116.141244,-34.706106,50103102007,Northcliffe,501031020,Pemberton,NORTHCLIFFE LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.6371204,116.084142,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,149.628891,W2,PHN503,Country WA,Manjimup,55180,Forrest,,55706,Warren-Blackwood (South West)
15884,6262,NORTHCLIFFE,WA,116.141244,-34.706106,50103102007,Northcliffe,501031020,Pemberton,NORTHCLIFFE LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.6331019,116.1241529,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,149.628891,W2,PHN503,Country WA,Manjimup,55180,Forrest,,55706,Warren-Blackwood (South West)
15885,6262,SHANNON,WA,116.141244,-34.706106,50103102007,Northcliffe,501031020,Pemberton,NORTHCLIFFE LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.7581493,116.3812792,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,149.628891,W2,PHN503,Country WA,Manjimup,55180,Forrest,,55706,Warren-Blackwood (South West)
15886,6262,WINDY HARBOUR,WA,116.141244,-34.706106,50103102007,Northcliffe,501031020,Pemberton,NORTHCLIFFE LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-34.8083969,116.0739774,51104,Mid West,511,Western Australia - Outback (South),4,3,53,Remote Australia,6,5,O'Connor,149.628891,W2,PHN503,Country WA,Manjimup,55180,Forrest,,55706,Warren-Blackwood (South West)
15887,6271,CAPEL,WA,115.615674,-33.621176,50102100718,Capel,501021007,Capel,CAPEL LPO,Delivery Area,Updated 6-Feb-2020,50102,Bunbury,501,Bunbury,R3,-33.5426315,115.561707,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,2,2,51,Inner Regional Australia,2,2,Forrest,,W2,PHN503,Country WA,Capel,51400,Forrest,Rural,55306,Vasse (South West)
15888,6271,CAPEL RIVER,WA,115.615674,-33.621176,50102100718,Capel,501021007,Capel,CAPEL LPO,Delivery Area,Updated 6-Feb-2020,50102,Bunbury,501,Bunbury,R3,-33.6277367,115.6624271,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,2,2,51,Inner Regional Australia,5,5,Forrest,,W2,PHN503,Country WA,Capel,51400,Forrest,Rural,55306,Vasse (South West)
